-74.39333333,5.093333333,-37.43333333
-69.92666667,4.606666667,-35.32666667
-64.78,3.933333333,-34.01333333
-58.55333333,3.74,-33.91333333
-51.08666667,2.28,-35.74666667
-45.12666667,1.346666667,-39.18666667
-41.67333333,0.793333333,-42.40666667
-40.46,0.72,-43.87333333
-40.23333333,0.6,-44.18666667
-41.54666667,0.473333333,-42.58
-47.52666667,0.573333333,-37.58666667
-57.53333333,2.046666667,-34.04666667
-65.52,3.366666667,-34.16666667
-71.67333333,5.4,-36.24666667
-75.79333333,5.68,-38.46
-78.81333333,5.293333333,-40.64666667
-81.38,5.533333333,-43.16
-83.35333333,6.06,-45.68
-85.42,5.74,-48.70666667
-87.14,4.613333333,-51.95333333
-88.54,4,-55.8
-89.36666667,3.133333333,-59.56666667
-89.70666667,2.28,-62.54666667
-89.53333333,1.026666667,-66.13333333
-88.87333333,-1.566666667,-69.31333333
-86.78,-7.686666667,-70.36666667
-84.74666667,-13.1,-67.86
-82.78,-16.42,-61.87333333
-80.08,-18.05333333,-55.83333333
-75.09333333,-20.14,-51.86
-69.75333333,-20.84666667,-48.44
-65.53333333,-19.38666667,-44.84
-60.62,-17.58666667,-42.46666667
-57.55333333,-15.86,-41.38
-54.68666667,-14.59333333,-41.14
-52.58666667,-13.18,-40.98666667
-54.88,-14.32666667,-40.93333333
-59.09333333,-17.56,-42.60666667
-65.5,-19.97333333,-45.58
-71.96,-20.9,-50.12
-77.15333333,-20.41333333,-56.3
-80.54,-18.56,-62.18666667
-82.48,-15.58666667,-68.17333333
-84.52666667,-11.73333333,-70.82666667
-86.16,-8.026666667,-71.42666667
-87.97333333,-4.526666667,-70.18666667
-89.17333333,-0.82,-66.87333333
-89.57333333,2.96,-62.62666667
-88.61333333,6.153333333,-58.00666667
-86.58,9.906666667,-53.58666667
-83.45333333,13.2,-49.9
-80.92666667,14.98,-47.58666667
-79.20666667,15.36666667,-45.82
-78.52,15.30666667,-45.04666667
-77.88666667,14.18666667,-43.61333333
-77.48,12.9,-42.44
-77.56666667,12.04,-42.01333333
-78.52666667,11.21333333,-42.38
-81.16,10.3,-44.53333333
-84.57333333,9.3,-48.82666667
-87.49333333,6.826666667,-53.69333333
-88.87333333,5.293333333,-58.57333333
-89.41333333,3.426666667,-62.82
-89.17333333,2.373333333,-66.41333333
-88.52666667,0.493333333,-69.84
-87.61333333,-0.833333333,-72.32666667
-86.51333333,-1.52,-74.73333333
-85.42666667,-2.126666667,-76.38666667
-84.14,-2.226666667,-78.13333333
-82.78666667,-2.54,-79.58
-81.21333333,-3.426666667,-80.98
-79.83333333,-4.16,-81.92666667
-79,-4.16,-82.53333333
-78.24666667,-4.453333333,-82.94
-77.68,-4.666666667,-83.25333333
-77.3,-4.28,-83.6
-77.06,-3.833333333,-83.81333333
-77.84666667,-2.3,-83.65333333
-80.58,-2.233333333,-81.70666667
-84.26666667,-3.306666667,-77.6
-87.03333333,-5.853333333,-71.76
-87.78,-7.426666667,-67.14
-87.26,-9.706666667,-64.69333333
-84.46,-14.34666667,-64.73333333
-79.86,-19.29333333,-65.28666667
-73.61333333,-23.08666667,-66.02
-65.14,-24.52666667,-70.01333333
-58.12,-23.23333333,-72.76666667
-52.14,-20.26666667,-74.91333333
-49.21333333,-18.14666667,-75.69333333
-50.58,-20.06666667,-74.11333333
-55.77333333,-24.23333333,-69.50666667
-62.5,-25.68666667,-66.22666667
-70.18,-24.84666667,-60.61333333
-76.06,-22.09333333,-59.29333333
-75.66666667,-22.32,-59.54666667
-68.94,-25.21333333,-61.9
-60.34666667,-25.70666667,-65.46
-52.07333333,-22.44,-71.04
-48.00666667,-16.71333333,-76.67333333
-47.16,-14.00666667,-78.75333333
-47.46,-14.17333333,-78.91333333
-47.37333333,-14.3,-78.68666667
-48.81333333,-13.73333333,-80.32666667
-50.78666667,-11.54,-82.97333333
-54.02666667,-8.806666667,-85.72666667
-53.37333333,-11.88666667,-84.1
-53.75333333,-22.99333333,-72
-60.16666667,-26.08666667,-57.70666667
-69.7,-23.52666667,-52.7
-78.68,-18.50666667,-53.30666667
-85.14666667,-12.05333333,-56.09333333
-88.44,-3.833333333,-57.82
-88.56,7.56,-58.49333333
-84.24666667,16.33333333,-58.04666667
-79.33333333,21.30666667,-56.65333333
-72.18,24.38666667,-53.08666667
-64.44,25.86666667,-52.42666667
-59.18,26.09333333,-53.43333333
-56.41333333,25.84,-54.42
-54.28,24.8,-53.11333333
-53.44666667,24.42666667,-52.89333333
-53.68666667,24.56,-53.02
-53.84,24.64666667,-53.08666667
-53.94,24.70666667,-53.16666667
-54.36,24.96,-53.48666667
-57.34666667,25.72,-53.37333333
-66.56,26.69333333,-55.96666667
-76.03333333,23.4,-55.78666667
-81.70666667,18.29333333,-54.31333333
-85.06666667,12.46666667,-53.01333333
-86.8,8.02,-52.70666667
-87.43333333,3.56,-52.53333333
-87.10666667,-5.073333333,-53.08666667
-81.89333333,-14.46,-51.96
-74.46666667,-21,-51.84666667
-68.75333333,-23.50666667,-51.98
-64.07333333,-24.65333333,-52.55333333
-62.13333333,-24.89333333,-52.93333333
-60.91333333,-24.92666667,-53
-60.34666667,-24.84666667,-52.83333333
-60.26,-24.92,-53.06
-60.12666667,-25,-53.30666667
-60.27333333,-25.02666667,-53.37333333
-61.28666667,-24.99333333,-53.17333333
-66.52,-24.46666667,-53.12666667
-75.05333333,-20.92,-52.35333333
-83.47333333,-11.64,-51.31333333
-87.23333333,1.573333333,-51.64666667
-82.73333333,14.06666667,-50.74666667
-76.21333333,21.26,-51.22666667
-67.62666667,25.3,-51.86
-62.78666667,26.43333333,-53.65333333
-59.94666667,26.47333333,-54.12666667
-58.1,26.20666667,-54.25333333
-56.5,25.63333333,-53.62
-55.6,25.50666667,-54.22666667
-55.38666667,25.57333333,-54.69333333
-55.5,25.62666667,-54.82
-57.42,25.75333333,-53.92666667
-60.75333333,25.62666667,-52.24666667
-63.6,25.25333333,-51.31333333
-66.94,25.50666667,-52.85333333
-70.09333333,25.46,-55.16
-72.83333333,24.66666667,-56.29333333
-74.85333333,23.92,-57.78666667
-75.24666667,23.84666667,-58.94666667
-75.11333333,24.03333333,-60.01333333
-75.68666667,23.78,-61.04
-75.54,23.86666667,-61.10666667
-75.55333333,23.86666667,-61.22
-75.47333333,23.89333333,-61.25333333
-75.09333333,24.11333333,-61.30666667
-71.82666667,25.50666667,-59.59333333
-65.94666667,26.28,-55.51333333
-58.46,25.74666667,-53.70666667
-53.64666667,24.88666667,-55.01333333
-51.21333333,24.44666667,-57
-51.23333333,24.59333333,-57.41333333
-51.74666667,24.84666667,-57.27333333
-51.91333333,24.94,-57.28
-50.96,24.79333333,-58.62
-49.42,24.38,-61.04666667
-49.74,24.69333333,-63.55333333
-50.62666667,25.20666667,-64.29333333
-50.67333333,25.24,-64.45333333
-48.61333333,23.62,-66.80666667
-43.00666667,18.65333333,-67.09333333
-36.38,8.18,-62.10666667
-35.49333333,-1.906666667,-58.74
-36.28,-5.206666667,-56.24
-37.01333333,-7.006666667,-55.08
-37.64,-8.026666667,-53.9
-38.21333333,-8.68,-52.91333333
-38.48666667,-8.766666667,-52.22666667
-38.60666667,-8.766666667,-51.92666667
-38.88666667,-8.84,-51.32
-39.06,-8.913333333,-51.00666667
-39.18666667,-8.9,-50.69333333
-39.24,-8.826666667,-50.52
-39.3,-8.72,-50.31333333
-39.32,-8.793333333,-50.32666667
-39.38,-8.833333333,-50.23333333
-39.44666667,-8.88,-50.12666667
-39.42666667,-8.686666667,-50.05333333
-38.92666667,-7.44,-50.07333333
-38.55333333,-6.18,-50.14666667
-38.19333333,-4.866666667,-50.18666667
-37.84,-2.96,-50.35333333
-37.37333333,-0.6,-50.87333333
-37.6,7.3,-53.69333333
-44.41333333,19.58666667,-55.36
-57.06666667,25.98666667,-54.43333333
-68.67333333,25.48666667,-53.60666667
-77.58666667,21.16,-53.04
-83.48666667,14.96666667,-52.84
-86.42666667,8.973333333,-53.12666667
-87.71333333,5.313333333,-53.77333333
-87.8,4.666666667,-53.73333333
-87.91333333,4.813333333,-54.22666667
-87.87333333,4.96,-54.18666667
-88.04,5.02,-54.75333333
-87.91333333,4.766666667,-54.30666667
-87.89333333,4.053333333,-53.94
-88.11333333,4.353333333,-54.67333333
-88.34666667,4.133333333,-55.33333333
-88.36666667,3.886666667,-55.28
-88.3,3.986666667,-55.1
-88.35333333,3.86,-55.24666667
-88.52,3.366666667,-55.62666667
-88.50666667,2.72,-55.52666667
-88.49333333,2.22,-55.26666667
-88.54666667,1.913333333,-55.49333333
-88.61333333,1.96,-55.72666667
-87.66666667,2.793333333,-52.70666667
-85.09333333,4.1,-47.57333333
-81.16666667,6.62,-42.82
-74.75333333,7.686666667,-37.86666667
-67.94,6.706666667,-34.64
-61.76666667,3.94,-33.31333333
-58.72666667,3.973333333,-33.40666667
-57.69333333,4.366666667,-33.57333333
-57.81333333,3.826666667,-33.48
-57.00666667,3.44,-33.56
-55.78,3.393333333,-33.78
-55.56666667,3.293333333,-33.81333333
-55.62666667,3.1,-33.78666667
-55.42666667,2.986666667,-33.82
-55.41333333,2.88,-33.82
-55.58,3.046666667,-33.78666667
-60.46666667,3.013333333,-33.27333333
-69.70666667,2.706666667,-34.76666667
-77.88666667,2.566666667,-39.28666667
-82.40666667,2.453333333,-43.75333333
-85.34,2.793333333,-48.05333333
-87.20666667,2.793333333,-51.8
-88.37333333,2.906666667,-55.21333333
-89.22,2.38,-58.93333333
-89.39333333,1.5,-63.62666667
-88.74666667,1.246666667,-67.6
-87.48,0.98,-71.32
-85.62,1.126666667,-74.78666667
-83.87333333,1.42,-77.28
-82.69333333,1.96,-78.57333333
-81.88666667,2.146666667,-79.40666667
-81.40666667,2.18,-79.86666667
-80.98666667,1.913333333,-80.25333333
-81.09333333,1.913333333,-80.19333333
-81.1,1.906666667,-80.15333333
-80.85333333,1.933333333,-80.38666667
-80.83333333,2.08,-80.41333333
-80.83333333,2.266666667,-80.38
-80.88,2.326666667,-80.34
-80.92,2.28,-80.30666667
-81.10666667,2.253333333,-80.13333333
-81.42666667,2.266666667,-79.84666667
-81.45333333,2.4,-79.80666667
-81.16,2.446666667,-80.05333333
-80.78,2.5,-80.40666667
-80.97333333,2.62,-80.20666667
-81.19333333,2.706666667,-80.02666667
-81.06,2.76,-80.13333333
-81.55333333,2.713333333,-79.66666667
-84.64,1.94,-76.41333333
-87.86666667,1.593333333,-71.11333333
-89.39333333,1.42,-64.12
-89.10666667,1.073333333,-59.70666667
-88.61333333,1.233333333,-56.68666667
-88.35333333,0.86,-55.49333333
-88.43333333,0.666666667,-55.75333333
-88.57333333,0.793333333,-56.40666667
-88.58666667,1.073333333,-56.47333333
-88.58666667,1.16,-56.49333333
-88.56666667,1.246666667,-56.38
-88.56666667,1.233333333,-56.36666667
-88.57333333,1.133333333,-56.37333333
-88.57333333,0.593333333,-56.47333333
-88.59333333,0.44,-56.52
-88.76666667,0.746666667,-57.28
-89.13333333,1.08,-59.45333333
-89.4,1.546666667,-63.09333333
-88.98,1.546666667,-67.37333333
-87.24,1.1,-72.18
-85.1,0.72,-75.68
-83.19333333,0.393333333,-77.97333333
-81.96666667,0.573333333,-79.16
-81.64,0.76,-79.48
-81.86666667,1.106666667,-79.25333333
-83.38666667,1.493333333,-77.75333333
-86.82666667,2.5,-72.66
-89.14,3.68,-65.23333333
-89.24666667,3.46,-60.26666667
-88.95333333,2.426666667,-57.96666667
-88.87333333,1.026666667,-57.32666667
-88.85333333,-0.28,-57.72
-88.7,-1.333333333,-57.34666667
-88,-1.773333333,-54.77333333
-87.25333333,-1.893333333,-52.52
-86.58666667,-1.906666667,-50.84666667
-86.31333333,-1.866666667,-50.2
-85.73333333,-1.693333333,-48.94
-84.26666667,-1.833333333,-46.42666667
-82.80666667,-2.14,-44.39333333
-82.39333333,-2.106666667,-43.82666667
-81.64,-1.86,-42.85333333
-80.68,-1.473333333,-41.76666667
-79.55333333,-2.74,-40.86666667
-78.46,-3.466666667,-40.06
-77.22,-3.766666667,-39.15333333
-76.38666667,-3.613333333,-38.5
-75.56,-3.4,-37.92
-74.79333333,-3.346666667,-37.44666667
-73.52666667,-2.92,-36.66666667
-73.22,-2.446666667,-36.42
-72.47333333,-1.686666667,-35.97333333
-70.12666667,-1.72,-35
-67.87333333,-1.246666667,-34.25333333
-65.46666667,-1.553333333,-33.76666667
-63.16,-1.16,-33.47333333
-61.47333333,-0.546666667,-33.36666667
-60.03333333,-0.573333333,-33.4
-58.54666667,-0.046666667,-33.5
-57.14,0.013333333,-33.7
-56.65333333,0,-33.78
-56.42,0.206666667,-33.84
-56.01333333,0.146666667,-33.94
-55.06666667,0.453333333,-34.14666667
-53.05333333,1.346666667,-34.72
-51.78666667,1.486666667,-35.18666667
-51.63333333,1.233333333,-35.24666667
-51.24666667,1.206666667,-35.38
-50.92666667,1.086666667,-35.51333333
-50.44666667,1.513333333,-35.72666667
-49.34,2.046666667,-36.28666667
-49.62,1.86,-36.13333333
-50.06666667,1.74,-35.90666667
-49.68666667,1.713333333,-36.08
-48.95333333,1.646666667,-36.46
-48.68666667,1.44,-36.57333333
-47.48,1.173333333,-37.26666667
-46.44,1.76,-37.97333333
-44.88,1.42,-39.1
-43.84666667,1.2,-39.94666667
-43.62,1.086666667,-40.16
-43.4,1.006666667,-40.36
-43.12666667,0.893333333,-40.62
-42.59333333,0.54,-41.12
-41.85333333,0.673333333,-41.89333333
-41.44,0.62,-42.37333333
-41.02666667,0.64,-42.84666667
-40.28,1.086666667,-43.80666667
-39.17333333,1.813333333,-45.43333333
-38.59333333,2.153333333,-46.48666667
-37.27333333,2.2,-49.06
-35.60666667,1.233333333,-53.68666667
-35.23333333,1.5,-55.44
-35.02666667,2.133333333,-57.30666667
-34.93333333,2.766666667,-60.3
-34.99333333,2.1,-62.64666667
-35.06,2.22,-63.3
-35.11333333,2.766666667,-63.39333333
-35.19333333,2.233333333,-64.32
-35.25333333,2.42,-64.56
-35.26666667,3.073333333,-64.32666667
-35.28,3.053333333,-64.36
-35.17333333,3.153333333,-63.5
-35.15333333,3.44,-62.83333333
-35.21333333,3.693333333,-63.05333333
-35.39333333,4.353333333,-63.77333333
-35.69333333,4.42,-65.52
-36.00666667,3.72,-67.24
-36.44,3.68,-68.66
-37.44666667,2.66,-71.5
-38.78,2.513333333,-74.18666667
-39.22666667,2.233333333,-74.96
-39.51333333,1.973333333,-75.44666667
-39.46666667,1.94,-75.38
-38.68666667,2.18,-74.10666667
-36.60666667,2.013333333,-69.64
-35.19333333,1.933333333,-64.11333333
-34.89333333,1.206666667,-58.46
-35.74,1.22,-53.20666667
-38.66,0.633333333,-46.13333333
-41.13333333,0.073333333,-42.68666667
-43.47333333,-0.533333333,-40.21333333
-46.14666667,-1.026666667,-38.1
-48.51333333,-1.153333333,-36.63333333
-50.17333333,-1.38,-35.8
-51.82666667,-1.16,-35.1
-53.84,-0.653333333,-34.4
-56.62666667,-0.56,-33.76
-59.07333333,-0.44,-33.44666667
-61.04,-0.386666667,-33.35333333
-64.06,0.146666667,-33.5
-67.9,0.44,-34.20666667
-71.01333333,1.053333333,-35.2
-73.26666667,1.16,-36.21333333
-75.90666667,1.32,-37.72666667
-78.07333333,1.78,-39.28
-79.80666667,2.173333333,-40.77333333
-81.44666667,2.786666667,-42.44
-83.72,3.18,-45.21333333
-85.49333333,3.146666667,-47.96666667
-86.56,3.226666667,-50.07333333
-87.01333333,3.106666667,-51.1
-87.5,2.806666667,-52.32666667
-88.33333333,2.693333333,-55.02666667
-88.9,2.18,-57.59333333
-89.16,1.5,-59.8
-89.24,1.22,-61.09333333
-89.22666667,0.933333333,-61.82
-89.22,0.64,-62.22666667
-89.19333333,0.686666667,-61.27333333
-89.15333333,0.673333333,-60.39333333
-89.12666667,1.2,-59.96666667
-89.05333333,1.633333333,-59.5
-89.04,1.66,-59.08666667
-88.98,1.86,-58.82666667
-88.96,2.22,-58.64666667
-88.96,2.32,-58.61333333
-88.93333333,2.353333333,-58.36
-88.93333333,2.446666667,-58.38666667
-88.94,2.273333333,-58.48666667
-88.94,2.246666667,-58.53333333
-88.95333333,2.373333333,-58.64666667
-88.96666667,2.426666667,-58.9
-88.98666667,2.566666667,-59.28666667
-89.06666667,2.466666667,-59.88666667
-89.09333333,2.64,-60.72
-89.10666667,2.853333333,-62.28
-88.96,3.16,-64.52666667
-88.72,3.22,-66.06
-88.5,3.253333333,-67.16666667
-88.15333333,3.386666667,-68.47333333
-87.6,3.28,-70.28
-86.96666667,3.206666667,-71.91333333
-86.3,3.146666667,-73.33333333
-85.68,3.226666667,-74.44
-85.26666667,2.986666667,-75.16
-84.72666667,2.733333333,-76.02666667
-83.11333333,2.393333333,-78.16666667
-81.93333333,2.693333333,-79.46
-81.32666667,2.833333333,-80.09333333
-81.12,3.033333333,-80.24666667
-80.53333333,3.073333333,-80.78666667
-79.76666667,3.12,-81.43333333
-79.16,3.42,-81.88
-78.78666667,3.76,-82.10666667
-78.04666667,4.073333333,-82.60666667
-77.38666667,4.153333333,-83.03333333
-76.84,4.313333333,-83.4
-76.29333333,4.313333333,-83.72
-75.88,4.613333333,-83.91333333
-75.36666667,4.88,-84.14666667
-75.16,4.68,-84.28
-75.06,4.466666667,-84.38
-74.94,4.613333333,-84.42666667
-74.9,4.713333333,-84.43333333
-74.86,4.793333333,-84.43333333
-74.68666667,4.96,-84.48
-74.76666667,4.886666667,-84.48
-74.78666667,4.906666667,-84.44
-74.74666667,4.933333333,-84.46
-74.66666667,5.02,-84.48666667
-74.64666667,5.073333333,-84.49333333
-74.81333333,4.64,-84.51333333
-76.70666667,3.1,-83.53333333
-81.62666667,1.86,-79.76
-85.90666667,1.6,-73.94666667
-88.41333333,1.32,-67.6
-88.93333333,1.006666667,-59.08
-86.95333333,0.52,-51.37333333
-83.43333333,0.686666667,-45.24666667
-79.14,1,-40.7
-74.20666667,0.746666667,-37.31333333
-70.76,0.206666667,-35.72666667
-67.71333333,0.08,-34.78666667
-65.58666667,-0.5,-34.36
-63.53333333,-1.2,-34.15333333
-62.15333333,-1.74,-34.11333333
-60.75333333,-1.88,-34.14666667
-59.42,-1.713333333,-34.20666667
-58.81333333,-1.74,-34.27333333
-58.53333333,-1.72,-34.3
-58.25333333,-1.233333333,-34.3
-58.26666667,-0.953333333,-34.28
-58.29333333,-0.773333333,-34.26666667
-57.58666667,-0.426666667,-34.36
-57.07333333,-0.066666667,-34.43333333
-55.92666667,0.706666667,-34.66
-54.58666667,1.153333333,-34.99333333
-53.32,1.833333333,-35.42
-51.26,3.806666667,-36.42
-49.4,5.606666667,-37.61333333
-47.77333333,4.313333333,-38.29333333
-47.51333333,3.046666667,-38.32666667
-47.92666667,2.34,-37.96666667
-48.71333333,2.146666667,-37.49333333
-49.5,4.713333333,-37.37333333
-51.48,7.586666667,-37.22
-52.35333333,11.3,-38.22666667
-55.08,17.16,-41.24
-57.22666667,23.96666667,-48.58666667
-57.04,26.5,-55.66
-54.98666667,26.56,-63.20666667
-54.82,24.72666667,-71.08
-55.89333333,20.69333333,-78.38666667
-56.54,16.92666667,-82.18666667
-56.93333333,13.55333333,-84.56
-55.74,8.326666667,-86.27333333
-55.89333333,4.4,-87.27333333
-55.72,0.706666667,-87.36
-54.79333333,-2.32,-86.97333333
-54.68666667,-4.08,-86.63333333
-54.75333333,-2.986666667,-86.88666667
-55.58,6.66,-86.52
-56.59333333,16.55333333,-82.54666667
-55.94,23.56,-74.30666667
-56.02,26.69333333,-65.05333333
-57.06666667,26.31333333,-54.86666667
-56.22,20.16,-43.46666667
-58,12.22,-37.2
-58.07333333,1.786666667,-34.3
-60.60666667,-14.09333333,-38.58666667
-58.85333333,-23.43333333,-49.04
-59.14,-26.24,-60.21333333
-60.01333333,-23.95333333,-72.25333333
-57.72,-16.39333333,-81.65333333
-57.55333333,-8.06,-86.54666667
-58.49333333,-0.14,-87.98
-59.75333333,5.66,-87.96666667
-62.81333333,6.766666667,-87.92666667
-69.9,7.386666667,-86.88
-77.60666667,2.906666667,-84.30666667
-83.89333333,0.44,-78.29333333
-86.64,-1.3,-73.72666667
-87.76,-2.733333333,-70.29333333
-88.54,-3.366666667,-66.78666667
-88.8,-3.353333333,-64.69333333
-88.78666667,-3.453333333,-64.54
-88.28,-3.466666667,-67.85333333
-85.38,-3.673333333,-75.21333333
-81.1,-3.246666667,-80.81333333
-73.22,-3.54,-85.88666667
-65.29333333,-3.913333333,-87.77333333
-57.83333333,-5.42,-87.09333333
-50.23333333,-8.693333333,-83.12666667
-45.32666667,-12.68,-77.02
-43.54,-16.93333333,-68.95333333
-43.42,-18.56666667,-60.32666667
-47.31333333,-20.51333333,-53.5
-54.66666667,-22.28666667,-49.42
-62.70666667,-20.2,-44.44
-68.67333333,-16.05333333,-41.35333333
-73.13333333,-11.64,-40.24666667
-74.03333333,-4.5,-37.84666667
-70.46666667,3.393333333,-35.87333333
-64.72666667,5.786666667,-34.86666667
-61,6.74,-34.92
-55.78666667,8.106666667,-35.97333333
-50.82,10.77333333,-38.95333333
-49.20666667,20.06666667,-47.82
-51.28,24.34,-55.10666667
-54.55333333,26.37333333,-63.23333333
-58.01333333,25.89333333,-70.16
-59.51333333,23.62,-75.53333333
-60.62,20.18666667,-80.14666667
-59.51333333,20.16,-80.02
-59.07333333,19.57333333,-80.49333333
-58.42666667,21.09333333,-78.7
-59.93333333,27.04666667,-66.34
-60.54,25.28666667,-50.67333333
-63.6,16.07333333,-39.20666667
-64.06,3.833333333,-34.61333333
-61.52666667,-4.033333333,-34.55333333
-61.06666667,-14.54,-39.1
-61.84666667,-25.43333333,-54.69333333
-66.21333333,-23.9,-71.26
-67.06,-15.86,-82.16666667
-68.96,-5.353333333,-86.55333333
-73.26,10.7,-84.67333333
-71.95333333,18.62666667,-79.74
-71.08666667,21.89333333,-76.49333333
-70.40666667,22.84,-75.36666667
-74.92666667,2.353333333,-84.94666667
-72.18,-9.28,-84.7
-69.42,-18.42,-78.82666667
-65.10666667,-24.42666667,-70.59333333
-63.30666667,-26.13333333,-60.9
-61.73333333,-24.76,-52.56
-60.42666667,-19.78,-43.95333333
-59.60666667,-11.05333333,-37.00666667
-59.12666667,1.62,-34.56666667
-59.97333333,12.14,-36.88666667
-62.35333333,17.43333333,-40.19333333
-64.37333333,17.14,-40.14
-66.84,11.15333333,-36.96666667
-69.61333333,0.486666667,-35.67333333
-69.38,-12.92666667,-39.41333333
-69.61333333,-22.44,-50.46
-70.12666667,-24.32,-65.49333333
-67.89333333,-14.82666667,-81.8
-66.80666667,3.546666667,-87.82
-64.94666667,12.34,-85.23333333
-64.00666667,20.60666667,-79.5
-64.05333333,24.11333333,-74.66
-63.07333333,26.04666667,-70.47333333
-60.87333333,26.64666667,-68.4
